"","name","year","nominations","rating","duration","Action","Adventure","Biography","Comedy","Crime","Drama","Musical","Western","Family","Film-Noir","History","Mystery","Romance","Sport","War","director_name","actor_2_name","gross","actor_1_name","actor_3_name","plot_keywords","language","country","budget","Fantasy","Sci.Fi","Thriller","Documentary","Horror","Animation"
"1455","LORD OF WAR",2005,0,7.6,122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Andrew Niccol","Jeremy Crutchley",24127895,"Nicolas Cage","Jared Burke","1980s|arms dealer|immorality|ukrainian|warlord","English","USA",5e+07,0,0,1,0,0,0
"1456","RIO",2011,0,7,96,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,"Carlos Saldanha","Wanda Sykes",143618384,"Anne Hathaway","Will.i.am","bird|brazilian|cockatoo|macaw|minnesota","English","USA",9e+07,0,0,0,0,0,1
"1457","I, ROBOT",2004,0,7.1,115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Alex Proyas","Bruce Greenwood",144795350,"Will Smith","Chi McBride","humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot","English","USA",1.2e+08,0,1,1,0,0,0
"1458","EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX * BUT WERE AFRAID TO ASK",1972,0,6.8,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Woody Allen","John Carradine",48468407.5268093,"Woody Allen","Lynn Redgrave","aphrodisiac|court jester|jester|queen|written and directed by cast member","English","USA",2e+06,0,0,0,0,0,0
"1459","PUNCH-DRUNK LOVE",2002,0,7.3,95,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Paul Thomas Anderson","Emily Watson",17791031,"Adam Sandler","Don McManus","harmonium|love|phone sex|pudding|sister","English","USA",2.5e+07,0,0,1,0,0,0
"1460","127 HOURS",2010,0,7.6,94,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Danny Boyle","Treat Williams",18329466,"James Franco","Kate Burton","alone|aron ralston|based on autobiography|canyon|survival","English","USA",1.8e+07,0,0,1,0,0,0
"1461","THE BIG BOUNCE",2004,0,4.9,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"George Armitage","Andrew Wilson",6471394,"Morgan Freeman","Willie Nelson","breasts|consensual sex|female nudity|judge|surfer","English","USA",5e+07,0,0,0,0,0,0
"1462","THE NEWTON BOYS",1998,0,6,123,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"Richard Linklater","Lew Temple",10297897,"Matthew McConaughey","Dwight Yoakam","bank robber|brother brother relationship|crime spree|explosive|train","English","USA",2.7e+07,0,0,0,0,0,0
"1463","ENEMY OF THE STATE",1998,0,7.3,140,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Tony Scott","Jake Busey",111544445,"Will Smith","Lisa Bonet","congressman|lawyer|nsa|on the run|surveillance","English","USA",9e+07,0,0,1,0,0,0
"1464","THE WOMAN IN BLACK",2012,0,6.4,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"James Watkins","Roger Allam",54322273,"Daniel Radcliffe","Jessica Raine","afterlife|baby boy|bird in a cage|ghost|reunited family","English","UK",1.7e+07,1,0,1,0,1,0
"1465","HANSEL & GRETEL: WITCH HUNTERS",2013,0,6.1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Wirkola","Derek Mears",55682070,"Jeremy Renner","Ingrid Bols? Berdal","bounty hunter|brother sister team|death of loved one|hansel and gretel|supernatural power","English","Germany",5e+07,1,0,0,0,1,0
"1466","THE LAST SAMURAI",2003,0,7.7,154,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Edward Zwick","Tony Goldwyn",111110575,"Tom Cruise","Chad Lindberg","captain|emperor|honor|japan|samurai","English","USA",1.4e+08,0,0,0,0,0,0
"1468","MISSION: IMPOSSIBLE II",2000,0,6.1,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Woo","Dougray Scott",215397307,"Tom Cruise","Richard Roxburgh","cure|mission|terrorist|thief|virus","English","USA",1.25e+08,0,0,1,0,0,0
"1469","DESPICABLE ME 2",2013,0,7.5,98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Pierre Coffin","Miranda Cosgrove",368049635,"Steve Carell","Steve Coogan","dating|minion|overprotective father|undercover spy|woman agent","English","USA",7.6e+07,0,1,0,0,0,1
"1470","INDIANA JONES AND THE TEMPLE OF DOOM",1984,0,7.6,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Spielberg","Amrish Puri",179870271,"Harrison Ford","Kate Capshaw","children|studio logo segues into film|temple|village|white dinner jacket","English","USA",2.8e+07,0,0,0,0,0,0
"1471","THE COLOR OF MONEY",1986,0,7,119,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Martin Scorsese","Bill Cobbs",52293982,"Tom Cruise","Mary Elizabeth Mastrantonio","hustler|losing|pool|pool player|tournament","English","USA",13800000,0,0,0,0,0,0
"1472","DECONSTRUCTING HARRY",1997,0,7.4,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Woody Allen","Lynn Cohen",10569071,"Woody Allen","Judy Davis","marriage|novelist|panties pulled down|writer's block|writing","English","USA",2e+07,0,0,0,0,0,0
"1473","THE DEAD GIRL",2006,0,6.7,93,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Karen Moncrieff","Bruce Davison",17311,"James Franco","Piper Laurie","dead girl|girl|granddaughter|morgue|storage unit","English","USA",39752620.4363876,0,0,0,0,0,0
"1474","KILLER JOE",2011,0,6.7,98,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"William Friedkin","Scott A. Martin",1987762,"Matthew McConaughey","Carol Sutton","female nudity|female pubic hair|lingerie|neo noir|pubic hair","English","USA",1.1e+07,0,0,1,0,0,0
"1475","FUNNY PEOPLE",2009,0,6.4,153,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Judd Apatow","RZA",51814190,"Adam Sandler","Maude Apatow","breasts|comedian|craigslist|infidelity|stand up comedian","English","USA",7.5e+07,0,0,0,0,0,0
"1476","JOHNNY SUEDE",1991,0,5.8,97,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Tom DiCillo","Tina Louise",48468407.5268093,"Brad Pitt","Nick Cave","idol|musician|vomiting|watching television|wyoming","English","Switzerland",5e+05,0,0,0,0,0,0
"1477","THE NEXT THREE DAYS",2010,0,7.4,133,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Paul Haggis","Daniel Stern",21129348,"Olivia Wilde","Aisha Hinds","argument|evidence|fingerprints|murder|murder weapon","English","USA",3.5e+07,0,0,1,0,0,0
"1479","WILD TARGET",2010,0,6.9,98,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Jonathan Lynn","Rupert Everett",117190,"Rupert Grint","Geoff Bell","apprentice|assassin|hitman|kleptomaniac|thief","English","UK",8e+06,0,0,0,0,0,0
"1480","THE IMAGINARIUM OF DOCTOR PARNASSUS",2009,0,6.8,123,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Terry Gilliam","Lily Cole",7689458,"Andrew Garfield","Verne Troyer","birthday|bridge|midget|rescue|sideshow","English","UK",4e+07,1,0,0,0,0,0
"1481","MONSTER",2003,0,7.3,109,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"Patty Jenkins","Bruce Dern",34468224,"Charlize Theron","Pruitt Taylor Vince","beach|female criminal|hooker|lesbian|prostitute","English","USA",4500000,0,0,1,0,0,0
"1482","DRIVING LESSONS",2006,0,6.8,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Jeremy Brock","Julie Walters",238774,"Rupert Grint","Tamsin Egerton","actress|coming of age|retired actress|teenage boy|vomiting","English","UK",39752620.4363876,0,0,0,0,0,0
"1484","BANANAS",1971,0,7.1,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Woody Allen","Charlotte Rae",48468407.5268093,"Woody Allen","Louise Lasser","fictitious country|latin america|president|rebellion|reference to fidel castro","English","USA",2e+06,0,0,0,0,0,0
"1485","CAPTAIN ALATRISTE: THE SPANISH MUSKETEER",2006,0,6.1,145,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,"Agust?n D?az Yanes","Elena Anaya",48468407.5268093,"Viggo Mortensen","Eduardo Noriega","desire|fighting|king|spain|trap","Spanish","Spain",2.4e+07,0,0,1,0,0,0
"1486","ORIGINAL SIN",2001,0,6,118,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Michael Cristofer","Gregory Itzin",16252765,"Angelina Jolie Pitt","Jack Thompson","delaware|erotica|money|pursuit|sex scene","English","France",4.2e+07,0,0,1,0,0,0
"1487","HAPPY CHRISTMAS",2014,0,5.6,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Joe Swanberg","Lena Dunham",30084,"Anna Kendrick","Mark Webber","chicago illinois|drink|drinking|filmmaker|writer","English","USA",70000,0,0,0,0,0,0
"1488","JAY AND SILENT BOB STRIKE BACK",2001,0,6.9,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kevin Smith","Shannon Elizabeth",30059386,"Will Ferrell","Jason Mewes","internet|jay and silent bob|new jersey|orangutan|police","English","USA",2.2e+07,0,0,0,0,0,0
"1489","SUNSHINE",2007,0,7.3,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Danny Boyle","Benedict Wong",3675072,"Chris Evans","Troy Garity","astronaut|earth|future|icarus|sun","English","UK",2.6e+07,0,1,1,0,0,0
"1490","DESPICABLE ME",2010,0,7.7,87,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Pierre Coffin","Miranda Cosgrove",251501645,"Steve Carell","Jack McBrayer","girl|minion|moon|pyramid|white picket fence","English","USA",6.9e+07,0,0,0,0,0,1
"1492","AN UNFINISHED LIFE",2005,0,7,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Lasse Hallstr?m","Camryn Manheim",8535575,"Morgan Freeman","Lynda Boyd","abusive boyfriend|bear|car accident|ranch|wyoming","English","USA",3e+07,0,0,0,0,0,0
"1493","28 WEEKS LATER",2007,0,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Juan Carlos Fresnadillo","Harold Perrineau",28637507,"Jeremy Renner","Catherine McCormack","paris france|rage|sniper|u.s. army|zombie apocalypse","English","UK",1.5e+07,0,1,0,0,1,0
"1494","DOC HOLLIDAY'S REVENGE",2014,0,3.8,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"David DeCoteau","Tom Berenger",48468407.5268093,"William McNamara","Randy Jay Burrell","1880s|cowboy|low budget film|shoot out|wild west","English","USA",1e+06,0,0,0,0,0,0
"1495","BASQUIAT",1996,0,6.9,108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Julian Schnabel","Michael Wincott",2961991,"Gary Oldman","Courtney Love","andy warhol|art|artist|friendship|street artist","English","USA",3300000,0,0,0,0,0,0
"1496","VANILLA SKY",2001,0,6.9,141,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Cameron Crowe","Ivana Milicevic",100614858,"Tom Cruise","Noah Taylor","death|dream|love|lynchian|reality","English","USA",6.8e+07,1,1,1,0,0,0
"1497","MIRROR MIRROR",2012,0,5.6,106,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,"Tarsem Singh","Nathan Lane",64933670,"Julia Roberts","Danny Woodburn","kingdom|prince|princess|queen|snow","English","USA",8.5e+07,1,0,0,0,0,0
"1498","THE YARDS",2000,0,6.4,115,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"James Gray","Ellen Burstyn",882710,"Charlize Theron","Faye Dunaway","best friend|corruption|fall to death|female nudity|friend","English","USA",2.4e+07,0,0,1,0,0,0
"1499","STRAW DOGS",2011,0,5.8,110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rod Lurie","Laz Alonso",10324441,"Alexander Skarsg?rd","Rhys Coiro","gang rape|panties pulled down|rape|rape victim|sexual humiliation","English","USA",2.5e+07,0,0,1,0,0,0
"1500","EYES WIDE SHUT",1999,0,7.3,159,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Stanley Kubrick","Vinessa Shaw",55637680,"Tom Cruise","Sydney Pollack","doctor|orgy|party|pianist|sexual fantasy","English","UK",6.5e+07,0,0,1,0,0,0
"1501","LONE STAR",1996,0,7.6,135,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"John Sayles","Clifton James",13269963,"Matthew McConaughey","Miriam Colon","father son relationship|interracial relationship|neo western|sheriff|texas","English","USA",5e+06,0,0,0,0,0,0
"1502","BERNIE",2011,0,6.8,99,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Richard Linklater","Brandon Smith",9203192,"Matthew McConaughey","Rick Dial","funeral|stockbroker|texas|vacation|widow","English","USA",5e+06,0,0,0,0,0,0
"1503","FULL FRONTAL",2002,0,4.7,101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Steven Soderbergh","Enrico Colantoni",2506446,"Julia Roberts","Blair Underwood","birthday|friend|hollywood|party|sex","English","USA",2e+06,0,0,0,0,0,0
"1504","SINBAD: LEGEND OF THE SEVEN SEAS",2003,0,6.7,85,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,"Patrick Gilmore","Adriano Giannini",26288320,"Brad Pitt","Timothy West","book|framed|goddess|prince|sinbad","English","USA",6e+07,1,0,0,0,0,1
"1506","STEP BROTHERS",2008,0,6.9,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Adam McKay","Adam Scott",100468793,"Will Ferrell","Andrea Savage","dream|friendship|karaoke|love|slacker","English","USA",6.5e+07,0,0,0,0,0,0
"1508","BABEL",2006,0,7.5,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Alejandro G. I??rritu","Harriet Walter",34300771,"Brad Pitt","Dermot Crowley","american|destiny|mexican border|multiple perspectives|muslim","English","France",2.5e+07,0,0,0,0,0,0
"1509","MARCH OF THE PENGUINS",2005,0,7.6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luc Jacquet","Sofie Gr?b?l",77413017,"Morgan Freeman","Romane Bohringer","chick|emperor penguin|journey|ocean|penguin","French","France",8e+06,0,0,0,1,0,0
"1510","SLEEPER",1973,0,7.3,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Woody Allen","John Beck",48468407.5268093,"Woody Allen","Mews Small","frozen|future|health food|leader|police","English","USA",2e+06,0,1,0,0,0,0
"1512","PRETTY WOMAN",1990,0,6.9,125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Garry Marshall","Hector Elizondo",178406268,"Julia Roberts","Jason Alexander","businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman","English","USA",1.4e+07,0,0,0,0,0,0
"1513","CURIOUS GEORGE",2006,0,6.6,78,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Matthew O'Callaghan","Frank Welker",58336565,"Will Ferrell","Alexander Gould","hat|monkey|museum|shrine|yellow","English","USA",5e+07,0,0,0,0,0,1
"1514","THE OTHER SIDE OF HEAVEN",2001,0,6.5,113,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Mitch Davis","Nathaniel Lees",4720371,"Anne Hathaway","Miriama Smith","1950s|idaho|love|missionary|mormon","English","USA",7e+06,0,0,0,0,0,0
"1515","GOOD",2008,0,6.2,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Vicente Amorim","Jodie Whittaker",23091,"Viggo Mortensen","Steven Mackintosh","censorship|children|corpse|heil hitler|suffering","English","UK",1.5e+07,0,0,0,0,0,0
"1516","PRISON",1987,0,5.9,102,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Renny Harlin","Lane Smith",354704,"Viggo Mortensen","Hal Landon Jr.","electric chair|haunting|prison|prisoner|revenge","English","USA",1300000,0,0,1,0,1,0
"1517","DROWNING MONA",2000,0,5.6,96,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"Nick Gomez","Jamie Lee Curtis",15427192,"Will Ferrell","Tracey Walter","crying woman|plot|suspect|waitress|younger man older woman relationship","English","USA",1.6e+07,0,0,0,0,0,0
"1518","LOSIN' IT",1983,0,4.8,100,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Curtis Hanson","Shelley Long",48468407.5268093,"Tom Cruise","Rick Rossovich","apostrophe in title|bare breasts|friendship between men|teen sex comedy|two word title","English","Canada",7e+06,0,0,0,0,0,0
"1519","HARRY POTTER AND THE DEATHLY HALLOWS: PART II",2011,0,7.5,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Birch","Dave Legeno",48468407.5268093,"Rupert Grint","Ralph Ineson","Unknown","English","UK",39752620.4363876,1,0,0,0,0,0
"1520","THE PURSUIT OF HAPPYNESS",2006,0,8,117,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Gabriele Muccino","Kurt Fuller",162586036,"Will Smith","James Karen","bus|intern|internship|salesman|stockbroker","English","USA",5.5e+07,0,0,0,0,0,0
"1521","THE IMMIGRANT",2013,0,6.6,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"James Gray","Dagmara Dominczyk",1984743,"Jeremy Renner","Angela Sarafyan","immigrant|immigration|magician|money|prostitution","English","USA",1.6e+07,0,0,0,0,0,0
"1522","BAD BOYS",1995,0,6.8,119,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Michael Bay","Tch?ky Karyo",65807024,"Will Smith","Theresa Randle","drugs|heroin|murder|police|witness","English","USA",1.9e+07,0,0,1,0,0,0
"1523","ANOTHER HAPPY DAY",2011,0,6,119,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Sam Levinson","Ezra Miller",48468407.5268093,"George Kennedy","Demi Moore","countryside|marriage|maryland|usa|wedding","English","USA",4e+06,0,0,0,0,0,0
"1524","THE LADIES MAN",2000,0,5.1,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Reginald Hudlin","John Witherspoon",13592872,"Will Ferrell","Tim Meadows","black pantyhose|female stockinged legs|pantyhose|radio|tattoo","English","USA",1.1e+07,0,0,0,0,0,0
"1526","THE NUMBER 23",2007,0,6.4,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Joel Schumacher","Virginia Madsen",35063732,"Logan Lerman","Ed Lauter","destiny|detective|imagination|murder|sex scene","English","USA",3.2e+07,0,0,1,0,0,0
"1530","PERCY JACKSON: SEA OF MONSTERS",2013,0,5.9,106,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Thor Freudenthal","Leven Rambin",68558662,"Logan Lerman","Brandon T. Jackson","golden fleece|half brother|magical tree|sea|tree","English","USA",9e+07,1,0,0,0,0,0
"1531","THE LAST FIVE YEARS",2014,0,5.9,94,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"Richard LaGravenese","Jeremy Jordan",137945,"Anna Kendrick","Charly Bivona","based on play|number in title","English","USA",39752620.4363876,0,0,0,0,0,0
"1532","REINDEER GAMES",2000,0,5.7,124,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,"John Frankenheimer","James Frain",23360779,"Charlize Theron","Clarence Williams III","casino|christmas|christmas season|girlfriend|release from prison","English","USA",3.4e+07,1,0,1,0,0,0
"1533","KABHI ALVIDA NAA KEHNA",2006,0,6,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Karan Johar","John Abraham",3275443,"Shah Rukh Khan","Preity Zinta","extramarital affair|fashion magazine editor|marriage|new york|teacher","Hindi","India",7e+08,0,0,0,0,0,0
"1534","SUPERSTAR",1999,0,5,81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Bruce McCulloch","Elaine Hendrix",30628981,"Will Ferrell","Molly Shannon","dancing|orphan|school|special education|student","English","USA",1.4e+07,0,0,0,0,0,0
"1535","HOOT",2006,0,5.6,91,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Wil Shriner","Neil Flynn",8080116,"Logan Lerman","Tim Blake Nelson","fight|florida|montana|owl|school","English","USA",1.5e+07,0,0,0,0,0,0
"1536","MIGHTY JOE YOUNG",1998,0,5.6,114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ron Underwood","Mika Boorem",50628009,"Charlize Theron","David Paymer","animal|california|gorilla|hunter|poacher","English","USA",9e+07,1,0,1,0,0,0
"1537","FARCE OF THE PENGUINS",2006,0,4.2,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bob Saget","John Stamos",48468407.5268093,"Alyson Hannigan","Jim Belushi","flatulence|march|penguin|south pole|spoof","English","USA",39752620.4363876,0,0,0,0,0,1
"1539","DUPLICITY",2009,0,6.2,125,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Tony Gilroy","Tom Wilkinson",40559930,"Julia Roberts","Denis O'Hare","ceo|dubai|product|rivalry|spy","English","USA",6e+07,0,0,1,0,0,0
"1540","300: RISE OF AN EMPIRE",2014,0,6.2,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Noam Murro","Sullivan Stapleton",106369117,"Eva Green","Peter Mensah","army|commander|female rear nudity|greek|navy","English","USA",1.1e+08,1,0,0,0,0,0
"1541","YOUNG ADULT",2011,0,6.3,94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Jason Reitman","Patton Oswalt",16300302,"Charlize Theron","Collette Wolfe","car damage|computer printer|female band|fingernail polish|narcissism","English","USA",1.2e+07,0,0,0,0,0,0
"1542","A STREETCAR NAMED DESIRE",1951,0,8,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Elia Kazan","Karl Malden",48468407.5268093,"Marlon Brando","Kim Hunter","brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape","English","USA",1800000,0,0,0,0,0,0
"1543","THE FAULT IN OUR STARS",2014,0,7.8,133,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Josh Boone","Sam Trammell",124868837,"Shailene Woodley","Nat Wolff","cancer|falling in love|friendship|novel|teenager","English","USA",1.2e+07,0,0,0,0,0,0
"1544","AUSTIN POWERS: INTERNATIONAL MAN OF MYSTERY",1997,0,7,68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Jay Roach","Charles Napier",53868030,"Will Ferrell","Robert Wagner","cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism","English","USA",1.7e+07,0,0,0,0,0,0
"1545","THE SOCIAL NETWORK",2010,0,7.7,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"David Fincher","Dustin Fitzsimons",96917897,"Andrew Garfield","Marcella Lentz-Pope","competitiveness|creator|entrepreneur|facebook|intellectual property","English","USA",4e+07,0,0,0,0,0,0
"1546","LAND OF THE LOST",2009,0,5.4,102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Brad Silberling","Anna Friel",49392095,"Will Ferrell","Bobb'e J. Thompson","human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex","English","USA",1e+08,0,1,0,0,0,0
"1547","EVERYTHING MUST GO",2010,0,6.4,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Dan Rush","Scott Takeda",2711210,"Will Ferrell","Stephen Root","alcoholic|beer|bicycle|new neighbor|yard sale","English","USA",5e+06,0,0,0,0,0,0
"1548","APPALOOSA",2008,0,6.8,115,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"Ed Harris","James Gammon",20207003,"Viggo Mortensen","Tom Bower","deputy|friend|hanging|rancher|widow","English","USA",39752620.4363876,0,0,0,0,0,0
"1549","FLATLINERS",1990,0,6.6,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Joel Schumacher","Oliver Platt",61490000,"Julia Roberts","Hope Davis","childhood trauma|death|medical student|memory|near death experience","English","USA",2.6e+07,0,1,1,0,1,0
"1550","THE ISLAND OF DR. MOREAU",1996,0,4.4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Frankenheimer","Temuera Morrison",27663982,"Marlon Brando","Marco Hofschneider","animal experimentation|chimera|island|jungle|mutant","English","USA",4e+07,0,1,1,0,1,0
"1551","DAWN OF THE DEAD",2004,0,7.4,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Snyder","Kevin Zegers",58885635,"Ty Burrell","Mekhi Phifer","mall|mayhem|nurse|rear entry sex|survival horror","English","USA",2.6e+07,0,0,1,0,1,0
"1552","MYSTIC PIZZA",1988,0,6.2,104,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Donald Petrie","Lili Taylor",12793213,"Julia Roberts","Conchata Ferrell","commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt","English","USA",6e+06,0,0,0,0,0,0
"1553","DINNER FOR SCHMUCKS",2010,0,5.9,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jay Roach","Stephanie Szostak",72980108,"Steve Carell","Bruce Greenwood","dinner|diorama|idiot|irs|mouse","English","USA",39752620.4363876,0,0,0,0,0,0
"1554","RED RIDING: IN THE YEAR OF OUR LORD 1974",2009,0,7.1,102,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Julian Jarrold","Warren Clarke",48468407.5268093,"Andrew Garfield","John Henshaw","ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation","English","UK",39752620.4363876,0,0,1,0,0,0
"1555","A WALK ON THE MOON",1999,0,6.6,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tony Goldwyn","Julie Kavner",4741987,"Viggo Mortensen","Tovah Feldshuh","adulterous wife|cheating wife|summer|unfaithfulness|woodstock","English","USA",1.4e+07,0,0,0,0,0,0
"1556","OLD SCHOOL",2003,0,7.2,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Todd Phillips","Leah Remini",74608545,"Will Ferrell","Patrick Fischler","college|fraternity|friend|house|party","English","USA",2.4e+07,0,0,0,0,0,0
"1557","THE MORTAL INSTRUMENTS: CITY OF BONES",2013,0,6,130,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Harald Zwart","Kevin Zegers",31165421,"Aidan Turner","CCH Pounder","battle|demon|magic|secret|warrior","English","USA",6e+07,1,0,0,0,1,0
"1558","FAR FROM MEN",2014,0,7.3,101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"David Oelhoffen","Reda Kateb",48468407.5268093,"Viggo Mortensen","?ngela Molina","algerian war|based on short story|hostage|teacher|title at the end","French","France",7700000,0,0,0,0,0,0
"1559","FAIR GAME",2010,0,6.8,108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Doug Liman","Ty Burrell",9528092,"Naomi Watts","Brooke Smith","bush administration|cia|interview|iraq|new york times","English","USA",2.2e+07,0,0,1,0,0,0
"1560","?ON FLUX",2005,0,5.5,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karyn Kusama","Sophie Okonedo",25857987,"Charlize Theron","Paterson Joseph","based on cult favorite|disease|female hero|female protagonist|future","English","USA",6.2e+07,0,1,0,0,0,0
"1561","THE RING TWO",2005,0,5.4,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Hideo Nakata","Gary Cole",75888270,"Naomi Watts","Sissy Spacek","cartoon on tv|foreign language adaptation|second part|videotape|writer","English","USA",39752620.4363876,0,0,0,0,1,0
